0.00.043.097 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.043.957 W srv  llama_server: -----------------
0.00.043.959 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.043.959 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.043.959 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.043.959 W srv  llama_server: -----------------
0.00.045.404 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
0.05.493.274 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.05.493.299 W no implementations specified for speculative decoding
0.05.493.303 W no implementations specified for speculative decoding
0.05.493.303 W no implementations specified for speculative decoding
0.05.493.304 W no implementations specified for speculative decoding
0.05.509.153 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.509.188 I srv  llama_server: model loaded
0.05.509.192 I srv  llama_server: listening on http://127.0.0.1:8080
0.08.981.678 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
7.49.599.256 I slot print_timing: id  0 | task 12351 | n_decoded =    436, tg =  28.07 t/s, tg_3s =  26.88 t/s
7.52.614.769 I slot print_timing: id  0 | task 12351 | n_decoded =    515, tg =  27.77 t/s, tg_3s =  26.20 t/s
7.55.633.740 I slot print_timing: id  0 | task 12351 | n_decoded =    600, tg =  27.82 t/s, tg_3s =  28.16 t/s
7.58.640.718 I slot print_timing: id  0 | task 12351 | n_decoded =    682, tg =  27.76 t/s, tg_3s =  27.27 t/s
8.01.651.942 I slot print_timing: id  0 | task 12351 | n_decoded =    766, tg =  27.77 t/s, tg_3s =  27.90 t/s
8.04.671.899 I slot print_timing: id  0 | task 12351 | n_decoded =    852, tg =  27.84 t/s, tg_3s =  28.48 t/s
8.07.694.335 I slot print_timing: id  0 | task 12351 | n_decoded =    934, tg =  27.78 t/s, tg_3s =  27.13 t/s
8.10.715.875 I slot print_timing: id  0 | task 12351 | n_decoded =   1019, tg =  27.81 t/s, tg_3s =  28.13 t/s
8.13.717.353 I slot print_timing: id  0 | task 12351 | n_decoded =   1104, tg =  27.85 t/s, tg_3s =  28.32 t/s
8.16.736.956 I slot print_timing: id  0 | task 12351 | n_decoded =   1188, tg =  27.84 t/s, tg_3s =  27.82 t/s
8.19.750.639 I slot print_timing: id  0 | task 12351 | n_decoded =   1273, tg =  27.87 t/s, tg_3s =  28.20 t/s
8.22.758.437 I slot print_timing: id  0 | task 12351 | n_decoded =   1358, tg =  27.89 t/s, tg_3s =  28.26 t/s
8.25.771.314 I slot print_timing: id  0 | task 12351 | n_decoded =   1443, tg =  27.91 t/s, tg_3s =  28.21 t/s
8.28.795.297 I slot print_timing: id  0 | task 12351 | n_decoded =   1528, tg =  27.92 t/s, tg_3s =  28.11 t/s
8.31.799.635 I slot print_timing: id  0 | task 12351 | n_decoded =   1612, tg =  27.92 t/s, tg_3s =  27.96 t/s
8.34.826.302 I slot print_timing: id  0 | task 12351 | n_decoded =   1696, tg =  27.91 t/s, tg_3s =  27.75 t/s
8.37.852.941 I slot print_timing: id  0 | task 12351 | n_decoded =   1781, tg =  27.92 t/s, tg_3s =  28.08 t/s
8.40.853.997 I slot print_timing: id  0 | task 12351 | n_decoded =   1865, tg =  27.93 t/s, tg_3s =  27.99 t/s
8.43.874.905 I slot print_timing: id  0 | task 12351 | n_decoded =   1950, tg =  27.93 t/s, tg_3s =  28.14 t/s
8.46.892.893 I slot print_timing: id  0 | task 12351 | n_decoded =   2035, tg =  27.94 t/s, tg_3s =  28.16 t/s
8.49.917.363 I slot print_timing: id  0 | task 12351 | n_decoded =   2120, tg =  27.95 t/s, tg_3s =  28.10 t/s
8.52.938.991 I slot print_timing: id  0 | task 12351 | n_decoded =   2205, tg =  27.96 t/s, tg_3s =  28.13 t/s
8.55.948.669 I slot print_timing: id  0 | task 12351 | n_decoded =   2290, tg =  27.97 t/s, tg_3s =  28.24 t/s
8.58.974.458 I slot print_timing: id  0 | task 12351 | n_decoded =   2375, tg =  27.97 t/s, tg_3s =  28.09 t/s
9.02.001.209 I slot print_timing: id  0 | task 12351 | n_decoded =   2460, tg =  27.98 t/s, tg_3s =  28.08 t/s
9.05.011.526 I slot print_timing: id  0 | task 12351 | n_decoded =   2545, tg =  27.98 t/s, tg_3s =  28.24 t/s
9.08.033.898 I slot print_timing: id  0 | task 12351 | n_decoded =   2630, tg =  27.99 t/s, tg_3s =  28.12 t/s
9.11.069.394 I slot print_timing: id  0 | task 12351 | n_decoded =   2715, tg =  27.99 t/s, tg_3s =  28.00 t/s
9.14.102.432 I slot print_timing: id  0 | task 12351 | n_decoded =   2800, tg =  27.99 t/s, tg_3s =  28.02 t/s
9.17.108.754 I slot print_timing: id  0 | task 12351 | n_decoded =   2884, tg =  27.99 t/s, tg_3s =  27.94 t/s
9.20.126.050 I slot print_timing: id  0 | task 12351 | n_decoded =   2968, tg =  27.99 t/s, tg_3s =  27.84 t/s
9.23.134.079 I slot print_timing: id  0 | task 12351 | n_decoded =   3052, tg =  27.98 t/s, tg_3s =  27.93 t/s
9.23.852.420 I slot print_timing: id  0 | task 12351 | prompt eval time =     274.34 ms /    62 tokens (    4.42 ms per token,   226.00 tokens per second)
9.23.852.425 I slot print_timing: id  0 | task 12351 |        eval time =  109777.03 ms /  3072 tokens (   35.73 ms per token,    27.98 tokens per second)
9.23.852.425 I slot print_timing: id  0 | task 12351 |       total time =  110051.37 ms /  3134 tokens
9.23.852.426 I slot print_timing: id  0 | task 12351 |    graphs reused =      15341
9.23.853.002 I slot      release: id  0 | task 12351 | stop processing: n_tokens = 3175, truncated = 0
9.23.873.983 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.395 (> 0.100 thold), f_keep = 0.014
9.24.286.661 I slot launch_slot_: id  0 | task 15425 | processing task, is_child = 0
9.24.294.651 W slot   operator(): id  0 | task 15425 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
9.24.384.792 W slot   operator(): id  0 | task 15425 | created context checkpoint 4 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
9.24.573.894 W slot   operator(): id  0 | task 15425 | created context checkpoint 5 of 32 (pos_min = 109, pos_max = 109, n_tokens = 110, size = 149.626 MiB)
9.28.117.222 I slot print_timing: id  0 | task 15425 | n_decoded =    100, tg =  28.61 t/s, tg_3s =  28.61 t/s
9.31.132.504 I slot print_timing: id  0 | task 15425 | n_decoded =    185, tg =  28.41 t/s, tg_3s =  28.19 t/s
9.34.163.408 I slot print_timing: id  0 | task 15425 | n_decoded =    271, tg =  28.40 t/s, tg_3s =  28.37 t/s
9.37.196.368 I slot print_timing: id  0 | task 15425 | n_decoded =    357, tg =  28.39 t/s, tg_3s =  28.36 t/s
9.40.217.243 I slot print_timing: id  0 | task 15425 | n_decoded =    442, tg =  28.34 t/s, tg_3s =  28.14 t/s
9.43.224.311 I slot print_timing: id  0 | task 15425 | n_decoded =    527, tg =  28.33 t/s, tg_3s =  28.27 t/s
9.46.228.459 I slot print_timing: id  0 | task 15425 | n_decoded =    612, tg =  28.32 t/s, tg_3s =  28.29 t/s
9.49.253.138 I slot print_timing: id  0 | task 15425 | n_decoded =    697, tg =  28.30 t/s, tg_3s =  28.10 t/s
9.52.276.848 I slot print_timing: id  0 | task 15425 | n_decoded =    782, tg =  28.28 t/s, tg_3s =  28.11 t/s
9.55.284.643 I slot print_timing: id  0 | task 15425 | n_decoded =    867, tg =  28.28 t/s, tg_3s =  28.26 t/s
9.58.309.544 I slot print_timing: id  0 | task 15425 | n_decoded =    952, tg =  28.26 t/s, tg_3s =  28.10 t/s
10.01.337.354 I slot print_timing: id  0 | task 15425 | n_decoded =   1037, tg =  28.24 t/s, tg_3s =  28.07 t/s
10.04.354.951 I slot print_timing: id  0 | task 15425 | n_decoded =   1122, tg =  28.24 t/s, tg_3s =  28.17 t/s
10.07.384.487 I slot print_timing: id  0 | task 15425 | n_decoded =   1207, tg =  28.23 t/s, tg_3s =  28.06 t/s
10.10.394.539 I slot print_timing: id  0 | task 15425 | n_decoded =   1282, tg =  28.01 t/s, tg_3s =  24.92 t/s
10.13.421.899 I slot print_timing: id  0 | task 15425 | n_decoded =   1367, tg =  28.01 t/s, tg_3s =  28.08 t/s
10.16.445.938 I slot print_timing: id  0 | task 15425 | n_decoded =   1452, tg =  28.02 t/s, tg_3s =  28.11 t/s
10.19.479.667 I slot print_timing: id  0 | task 15425 | n_decoded =   1537, tg =  28.02 t/s, tg_3s =  28.02 t/s
10.22.487.070 I slot print_timing: id  0 | task 15425 | n_decoded =   1618, tg =  27.96 t/s, tg_3s =  26.93 t/s
10.25.507.951 I slot print_timing: id  0 | task 15425 | n_decoded =   1703, tg =  27.97 t/s, tg_3s =  28.14 t/s
10.28.528.247 I slot print_timing: id  0 | task 15425 | n_decoded =   1788, tg =  27.98 t/s, tg_3s =  28.14 t/s
10.31.552.355 I slot print_timing: id  0 | task 15425 | n_decoded =   1873, tg =  27.98 t/s, tg_3s =  28.11 t/s
10.34.580.505 I slot print_timing: id  0 | task 15425 | n_decoded =   1958, tg =  27.99 t/s, tg_3s =  28.07 t/s
10.37.602.932 I slot print_timing: id  0 | task 15425 | n_decoded =   2043, tg =  27.99 t/s, tg_3s =  28.12 t/s
10.40.602.973 I slot print_timing: id  0 | task 15425 | n_decoded =   2127, tg =  27.99 t/s, tg_3s =  28.00 t/s
10.43.636.883 I slot print_timing: id  0 | task 15425 | n_decoded =   2212, tg =  27.99 t/s, tg_3s =  28.02 t/s
10.46.661.681 I slot print_timing: id  0 | task 15425 | n_decoded =   2276, tg =  27.74 t/s, tg_3s =  21.16 t/s
10.49.669.412 I slot print_timing: id  0 | task 15425 | n_decoded =   2356, tg =  27.70 t/s, tg_3s =  26.60 t/s
10.52.693.885 I slot print_timing: id  0 | task 15425 | n_decoded =   2441, tg =  27.72 t/s, tg_3s =  28.10 t/s
10.55.721.339 I slot print_timing: id  0 | task 15425 | n_decoded =   2526, tg =  27.73 t/s, tg_3s =  28.08 t/s
10.58.749.928 I slot print_timing: id  0 | task 15425 | n_decoded =   2611, tg =  27.74 t/s, tg_3s =  28.07 t/s
11.01.785.056 I slot print_timing: id  0 | task 15425 | n_decoded =   2696, tg =  27.75 t/s, tg_3s =  28.01 t/s
11.04.815.707 I slot print_timing: id  0 | task 15425 | n_decoded =   2777, tg =  27.72 t/s, tg_3s =  26.73 t/s
11.07.840.740 I slot print_timing: id  0 | task 15425 | n_decoded =   2862, tg =  27.73 t/s, tg_3s =  28.10 t/s
11.10.870.503 I slot print_timing: id  0 | task 15425 | n_decoded =   2947, tg =  27.74 t/s, tg_3s =  28.05 t/s
11.13.874.221 I slot print_timing: id  0 | task 15425 | n_decoded =   3031, tg =  27.74 t/s, tg_3s =  27.97 t/s
11.15.333.975 I slot print_timing: id  0 | task 15425 | prompt eval time =     334.93 ms /    72 tokens (    4.65 ms per token,   214.97 tokens per second)
11.15.333.978 I slot print_timing: id  0 | task 15425 |        eval time =  110712.33 ms /  3072 tokens (   36.04 ms per token,    27.75 tokens per second)
11.15.333.979 I slot print_timing: id  0 | task 15425 |       total time =  111047.26 ms /  3144 tokens
11.15.333.980 I slot print_timing: id  0 | task 15425 |    graphs reused =      18399
11.15.334.282 I slot      release: id  0 | task 15425 | stop processing: n_tokens = 3185, truncated = 0
11.15.350.448 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.500 (> 0.100 thold), f_keep = 0.014
11.15.832.810 I slot launch_slot_: id  0 | task 18499 | processing task, is_child = 0
11.15.840.251 W slot   operator(): id  0 | task 18499 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
11.15.922.872 W slot   operator(): id  0 | task 18499 | created context checkpoint 5 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
11.16.044.746 W slot   operator(): id  0 | task 18499 | created context checkpoint 6 of 32 (pos_min = 85, pos_max = 85, n_tokens = 86, size = 149.626 MiB)
11.19.590.344 I slot print_timing: id  0 | task 18499 | n_decoded =    100, tg =  28.58 t/s, tg_3s =  28.58 t/s
11.22.610.676 I slot print_timing: id  0 | task 18499 | n_decoded =    182, tg =  27.92 t/s, tg_3s =  27.15 t/s
11.25.610.914 I slot print_timing: id  0 | task 18499 | n_decoded =    260, tg =  27.31 t/s, tg_3s =  26.00 t/s
11.28.615.550 I slot print_timing: id  0 | task 18499 | n_decoded =    345, tg =  27.55 t/s, tg_3s =  28.29 t/s
11.31.634.636 I slot print_timing: id  0 | task 18499 | n_decoded =    427, tg =  27.47 t/s, tg_3s =  27.16 t/s
11.34.647.053 I slot print_timing: id  0 | task 18499 | n_decoded =    509, tg =  27.43 t/s, tg_3s =  27.22 t/s
11.37.664.322 I slot print_timing: id  0 | task 18499 | n_decoded =    593, tg =  27.49 t/s, tg_3s =  27.84 t/s
11.40.687.737 I slot print_timing: id  0 | task 18499 | n_decoded =    678, tg =  27.56 t/s, tg_3s =  28.11 t/s
11.43.687.937 I slot print_timing: id  0 | task 18499 | n_decoded =    761, tg =  27.58 t/s, tg_3s =  27.66 t/s
11.46.711.134 I slot print_timing: id  0 | task 18499 | n_decoded =    846, tg =  27.63 t/s, tg_3s =  28.12 t/s
11.49.726.998 I slot print_timing: id  0 | task 18499 | n_decoded =    931, tg =  27.68 t/s, tg_3s =  28.18 t/s
11.52.754.263 I slot print_timing: id  0 | task 18499 | n_decoded =   1016, tg =  27.71 t/s, tg_3s =  28.08 t/s
11.55.778.176 I slot print_timing: id  0 | task 18499 | n_decoded =   1101, tg =  27.74 t/s, tg_3s =  28.11 t/s
11.58.783.622 I slot print_timing: id  0 | task 18499 | n_decoded =   1180, tg =  27.64 t/s, tg_3s =  26.29 t/s
12.01.814.324 I slot print_timing: id  0 | task 18499 | n_decoded =   1261, tg =  27.58 t/s, tg_3s =  26.73 t/s
12.04.833.572 I slot print_timing: id  0 | task 18499 | n_decoded =   1346, tg =  27.61 t/s, tg_3s =  28.15 t/s
12.07.853.677 I slot print_timing: id  0 | task 18499 | n_decoded =   1431, tg =  27.65 t/s, tg_3s =  28.14 t/s
12.10.860.172 I slot print_timing: id  0 | task 18499 | n_decoded =   1515, tg =  27.66 t/s, tg_3s =  27.94 t/s
12.13.888.854 I slot print_timing: id  0 | task 18499 | n_decoded =   1600, tg =  27.68 t/s, tg_3s =  28.07 t/s
12.16.904.485 I slot print_timing: id  0 | task 18499 | n_decoded =   1685, tg =  27.71 t/s, tg_3s =  28.19 t/s
12.19.904.633 I slot print_timing: id  0 | task 18499 | n_decoded =   1769, tg =  27.72 t/s, tg_3s =  28.00 t/s
12.22.938.841 I slot print_timing: id  0 | task 18499 | n_decoded =   1854, tg =  27.73 t/s, tg_3s =  28.01 t/s
12.25.965.481 I slot print_timing: id  0 | task 18499 | n_decoded =   1939, tg =  27.75 t/s, tg_3s =  28.08 t/s
12.28.968.665 I slot print_timing: id  0 | task 18499 | n_decoded =   2017, tg =  27.68 t/s, tg_3s =  25.97 t/s
12.32.001.248 I slot print_timing: id  0 | task 18499 | n_decoded =   2090, tg =  27.53 t/s, tg_3s =  24.07 t/s
12.35.035.347 I slot print_timing: id  0 | task 18499 | n_decoded =   2175, tg =  27.55 t/s, tg_3s =  28.02 t/s
12.38.035.528 I slot print_timing: id  0 | task 18499 | n_decoded =   2254, tg =  27.51 t/s, tg_3s =  26.33 t/s
12.41.051.133 I slot print_timing: id  0 | task 18499 | n_decoded =   2333, tg =  27.46 t/s, tg_3s =  26.20 t/s
12.44.054.191 I slot print_timing: id  0 | task 18499 | n_decoded =   2414, tg =  27.44 t/s, tg_3s =  26.97 t/s
12.47.057.573 I slot print_timing: id  0 | task 18499 | n_decoded =   2495, tg =  27.43 t/s, tg_3s =  26.97 t/s
12.50.073.919 I slot print_timing: id  0 | task 18499 | n_decoded =   2576, tg =  27.41 t/s, tg_3s =  26.85 t/s
12.53.103.681 I slot print_timing: id  0 | task 18499 | n_decoded =   2661, tg =  27.43 t/s, tg_3s =  28.06 t/s
12.56.139.214 I slot print_timing: id  0 | task 18499 | n_decoded =   2746, tg =  27.45 t/s, tg_3s =  28.00 t/s
12.59.169.889 I slot print_timing: id  0 | task 18499 | n_decoded =   2831, tg =  27.46 t/s, tg_3s =  28.05 t/s
13.02.173.847 I slot print_timing: id  0 | task 18499 | n_decoded =   2915, tg =  27.48 t/s, tg_3s =  27.96 t/s
13.05.208.816 I slot print_timing: id  0 | task 18499 | n_decoded =   3000, tg =  27.49 t/s, tg_3s =  28.01 t/s
13.07.773.173 I slot print_timing: id  0 | task 18499 | prompt eval time =     258.21 ms /    48 tokens (    5.38 ms per token,   185.89 tokens per second)
13.07.773.176 I slot print_timing: id  0 | task 18499 |        eval time =  111682.11 ms /  3072 tokens (   36.35 ms per token,    27.51 tokens per second)
13.07.773.177 I slot print_timing: id  0 | task 18499 |       total time =  111940.33 ms /  3120 tokens
13.07.773.178 I slot print_timing: id  0 | task 18499 |    graphs reused =      21457
13.07.773.317 I slot      release: id  0 | task 18499 | stop processing: n_tokens = 3161, truncated = 0
13.07.788.483 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.413 (> 0.100 thold), f_keep = 0.014
13.08.338.272 I slot launch_slot_: id  0 | task 21573 | processing task, is_child = 0
13.08.345.666 W slot   operator(): id  0 | task 21573 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
13.08.431.527 W slot   operator(): id  0 | task 21573 | created context checkpoint 6 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
13.08.566.582 W slot   operator(): id  0 | task 21573 | created context checkpoint 7 of 32 (pos_min = 104, pos_max = 104, n_tokens = 105, size = 149.626 MiB)
13.12.336.119 I slot print_timing: id  0 | task 21573 | n_decoded =    100, tg =  26.86 t/s, tg_3s =  26.86 t/s
13.15.359.109 I slot print_timing: id  0 | task 21573 | n_decoded =    183, tg =  27.13 t/s, tg_3s =  27.46 t/s
13.18.363.253 I slot print_timing: id  0 | task 21573 | n_decoded =    268, tg =  27.49 t/s, tg_3s =  28.29 t/s
13.21.371.856 I slot print_timing: id  0 | task 21573 | n_decoded =    353, tg =  27.67 t/s, tg_3s =  28.25 t/s
13.24.467.022 I slot print_timing: id  0 | task 21573 | n_decoded =    431, tg =  27.19 t/s, tg_3s =  25.20 t/s
13.27.482.552 I slot print_timing: id  0 | task 21573 | n_decoded =    513, tg =  27.19 t/s, tg_3s =  27.19 t/s
13.30.497.791 I slot print_timing: id  0 | task 21573 | n_decoded =    595, tg =  27.19 t/s, tg_3s =  27.20 t/s
13.33.518.430 I slot print_timing: id  0 | task 21573 | n_decoded =    676, tg =  27.14 t/s, tg_3s =  26.82 t/s
13.36.544.308 I slot print_timing: id  0 | task 21573 | n_decoded =    758, tg =  27.14 t/s, tg_3s =  27.10 t/s
13.39.558.818 I slot print_timing: id  0 | task 21573 | n_decoded =    843, tg =  27.24 t/s, tg_3s =  28.20 t/s
13.42.592.272 I slot print_timing: id  0 | task 21573 | n_decoded =    921, tg =  27.11 t/s, tg_3s =  25.71 t/s
13.45.620.298 I slot print_timing: id  0 | task 21573 | n_decoded =   1003, tg =  27.10 t/s, tg_3s =  27.08 t/s
13.48.649.237 I slot print_timing: id  0 | task 21573 | n_decoded =   1081, tg =  27.00 t/s, tg_3s =  25.75 t/s
13.51.677.306 I slot print_timing: id  0 | task 21573 | n_decoded =   1159, tg =  26.91 t/s, tg_3s =  25.76 t/s
13.54.696.065 I slot print_timing: id  0 | task 21573 | n_decoded =   1230, tg =  26.69 t/s, tg_3s =  23.52 t/s
13.57.701.345 I slot print_timing: id  0 | task 21573 | n_decoded =   1305, tg =  26.58 t/s, tg_3s =  24.96 t/s
14.00.733.498 I slot print_timing: id  0 | task 21573 | n_decoded =   1390, tg =  26.67 t/s, tg_3s =  28.03 t/s
14.03.745.639 I slot print_timing: id  0 | task 21573 | n_decoded =   1474, tg =  26.74 t/s, tg_3s =  27.89 t/s
14.06.773.546 I slot print_timing: id  0 | task 21573 | n_decoded =   1559, tg =  26.81 t/s, tg_3s =  28.07 t/s
14.09.797.318 I slot print_timing: id  0 | task 21573 | n_decoded =   1616, tg =  26.41 t/s, tg_3s =  18.85 t/s
14.12.798.380 I slot print_timing: id  0 | task 21573 | n_decoded =   1698, tg =  26.45 t/s, tg_3s =  27.32 t/s
14.15.824.198 I slot print_timing: id  0 | task 21573 | n_decoded =   1783, tg =  26.53 t/s, tg_3s =  28.09 t/s
14.18.854.775 I slot print_timing: id  0 | task 21573 | n_decoded =   1861, tg =  26.49 t/s, tg_3s =  25.74 t/s
14.21.863.320 I slot print_timing: id  0 | task 21573 | n_decoded =   1942, tg =  26.51 t/s, tg_3s =  26.92 t/s
14.24.863.388 I slot print_timing: id  0 | task 21573 | n_decoded =   2023, tg =  26.53 t/s, tg_3s =  27.00 t/s
14.27.867.102 I slot print_timing: id  0 | task 21573 | n_decoded =   2102, tg =  26.52 t/s, tg_3s =  26.30 t/s
14.30.870.691 I slot print_timing: id  0 | task 21573 | n_decoded =   2185, tg =  26.56 t/s, tg_3s =  27.63 t/s
14.33.885.101 I slot print_timing: id  0 | task 21573 | n_decoded =   2269, tg =  26.61 t/s, tg_3s =  27.87 t/s
14.36.915.561 I slot print_timing: id  0 | task 21573 | n_decoded =   2354, tg =  26.66 t/s, tg_3s =  28.05 t/s
14.39.944.007 I slot print_timing: id  0 | task 21573 | n_decoded =   2439, tg =  26.71 t/s, tg_3s =  28.07 t/s
14.42.948.787 I slot print_timing: id  0 | task 21573 | n_decoded =   2523, tg =  26.75 t/s, tg_3s =  27.96 t/s
14.45.953.684 I slot print_timing: id  0 | task 21573 | n_decoded =   2607, tg =  26.78 t/s, tg_3s =  27.95 t/s
14.48.988.664 I slot print_timing: id  0 | task 21573 | n_decoded =   2692, tg =  26.82 t/s, tg_3s =  28.01 t/s
14.52.021.235 I slot print_timing: id  0 | task 21573 | n_decoded =   2767, tg =  26.76 t/s, tg_3s =  24.73 t/s
14.55.055.897 I slot print_timing: id  0 | task 21573 | n_decoded =   2852, tg =  26.79 t/s, tg_3s =  28.01 t/s
14.58.082.947 I slot print_timing: id  0 | task 21573 | n_decoded =   2937, tg =  26.83 t/s, tg_3s =  28.08 t/s
15.01.090.495 I slot print_timing: id  0 | task 21573 | n_decoded =   3021, tg =  26.86 t/s, tg_3s =  27.93 t/s
15.03.333.902 I slot print_timing: id  0 | task 21573 | prompt eval time =     275.09 ms /    67 tokens (    4.11 ms per token,   243.55 tokens per second)
15.03.333.907 I slot print_timing: id  0 | task 21573 |        eval time =  114714.49 ms /  3072 tokens (   37.34 ms per token,    26.78 tokens per second)
15.03.333.908 I slot print_timing: id  0 | task 21573 |       total time =  114989.58 ms /  3139 tokens
15.03.333.928 I slot print_timing: id  0 | task 21573 |    graphs reused =      24515
15.03.335.493 I slot      release: id  0 | task 21573 | stop processing: n_tokens = 3180, truncated = 0
15.03.374.627 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.421 (> 0.100 thold), f_keep = 0.014
15.04.048.308 I slot launch_slot_: id  0 | task 24647 | processing task, is_child = 0
15.04.057.175 W slot   operator(): id  0 | task 24647 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
15.04.145.886 W slot   operator(): id  0 | task 24647 | created context checkpoint 7 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
15.04.317.939 W slot   operator(): id  0 | task 24647 | created context checkpoint 8 of 32 (pos_min = 102, pos_max = 102, n_tokens = 103, size = 149.626 MiB)
15.08.033.796 I slot print_timing: id  0 | task 24647 | n_decoded =    100, tg =  27.35 t/s, tg_3s =  27.35 t/s
15.11.068.702 I slot print_timing: id  0 | task 24647 | n_decoded =    184, tg =  27.50 t/s, tg_3s =  27.68 t/s
15.14.083.993 I slot print_timing: id  0 | task 24647 | n_decoded =    269, tg =  27.71 t/s, tg_3s =  28.19 t/s
15.17.085.062 I slot print_timing: id  0 | task 24647 | n_decoded =    354, tg =  27.86 t/s, tg_3s =  28.32 t/s
15.20.102.861 I slot print_timing: id  0 | task 24647 | n_decoded =    434, tg =  27.60 t/s, tg_3s =  26.51 t/s
15.23.113.132 I slot print_timing: id  0 | task 24647 | n_decoded =    516, tg =  27.54 t/s, tg_3s =  27.24 t/s
15.26.136.652 I slot print_timing: id  0 | task 24647 | n_decoded =    598, tg =  27.48 t/s, tg_3s =  27.12 t/s
15.29.165.202 I slot print_timing: id  0 | task 24647 | n_decoded =    681, tg =  27.47 t/s, tg_3s =  27.41 t/s
15.32.172.646 I slot print_timing: id  0 | task 24647 | n_decoded =    764, tg =  27.49 t/s, tg_3s =  27.60 t/s
15.35.200.348 I slot print_timing: id  0 | task 24647 | n_decoded =    849, tg =  27.54 t/s, tg_3s =  28.07 t/s
15.38.223.606 I slot print_timing: id  0 | task 24647 | n_decoded =    921, tg =  27.21 t/s, tg_3s =  23.82 t/s
15.41.248.136 I slot print_timing: id  0 | task 24647 | n_decoded =    993, tg =  26.93 t/s, tg_3s =  23.81 t/s
15.44.259.914 I slot print_timing: id  0 | task 24647 | n_decoded =   1076, tg =  26.98 t/s, tg_3s =  27.56 t/s
15.47.284.677 I slot print_timing: id  0 | task 24647 | n_decoded =   1161, tg =  27.06 t/s, tg_3s =  28.10 t/s
15.50.314.060 I slot print_timing: id  0 | task 24647 | n_decoded =   1246, tg =  27.12 t/s, tg_3s =  28.06 t/s
15.53.343.026 I slot print_timing: id  0 | task 24647 | n_decoded =   1331, tg =  27.18 t/s, tg_3s =  28.06 t/s
15.56.368.640 I slot print_timing: id  0 | task 24647 | n_decoded =   1416, tg =  27.24 t/s, tg_3s =  28.09 t/s
15.59.398.141 I slot print_timing: id  0 | task 24647 | n_decoded =   1501, tg =  27.28 t/s, tg_3s =  28.06 t/s
16.02.399.446 I slot print_timing: id  0 | task 24647 | n_decoded =   1585, tg =  27.32 t/s, tg_3s =  27.99 t/s
16.05.402.131 I slot print_timing: id  0 | task 24647 | n_decoded =   1669, tg =  27.35 t/s, tg_3s =  27.97 t/s
16.08.430.334 I slot print_timing: id  0 | task 24647 | n_decoded =   1754, tg =  27.38 t/s, tg_3s =  28.07 t/s
16.11.458.663 I slot print_timing: id  0 | task 24647 | n_decoded =   1839, tg =  27.41 t/s, tg_3s =  28.07 t/s
16.14.461.755 I slot print_timing: id  0 | task 24647 | n_decoded =   1923, tg =  27.44 t/s, tg_3s =  27.97 t/s
16.17.492.214 I slot print_timing: id  0 | task 24647 | n_decoded =   2008, tg =  27.46 t/s, tg_3s =  28.05 t/s
16.20.517.913 I slot print_timing: id  0 | task 24647 | n_decoded =   2093, tg =  27.49 t/s, tg_3s =  28.09 t/s
16.23.544.405 I slot print_timing: id  0 | task 24647 | n_decoded =   2177, tg =  27.50 t/s, tg_3s =  27.75 t/s
16.26.552.748 I slot print_timing: id  0 | task 24647 | n_decoded =   2261, tg =  27.51 t/s, tg_3s =  27.92 t/s
16.29.580.901 I slot print_timing: id  0 | task 24647 | n_decoded =   2346, tg =  27.53 t/s, tg_3s =  28.07 t/s
16.32.613.596 I slot print_timing: id  0 | task 24647 | n_decoded =   2426, tg =  27.49 t/s, tg_3s =  26.38 t/s
