0.00.044.381 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.044.979 W srv  llama_server: -----------------
0.00.044.981 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.044.981 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.044.981 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.044.981 W srv  llama_server: -----------------
0.00.046.239 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
0.05.316.309 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.05.316.334 W no implementations specified for speculative decoding
0.05.316.338 W no implementations specified for speculative decoding
0.05.316.338 W no implementations specified for speculative decoding
0.05.316.338 W no implementations specified for speculative decoding
0.05.330.388 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.330.424 I srv  llama_server: model loaded
0.05.330.429 I srv  llama_server: listening on http://127.0.0.1:8080
0.08.973.329 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
7.53.711.651 I slot print_timing: id  0 | task 12351 | n_decoded =    790, tg =  28.68 t/s, tg_3s =  28.60 t/s
7.56.717.987 I slot print_timing: id  0 | task 12351 | n_decoded =    876, tg =  28.67 t/s, tg_3s =  28.61 t/s
7.59.734.171 I slot print_timing: id  0 | task 12351 | n_decoded =    962, tg =  28.65 t/s, tg_3s =  28.51 t/s
8.02.745.746 I slot print_timing: id  0 | task 12351 | n_decoded =   1048, tg =  28.65 t/s, tg_3s =  28.56 t/s
8.05.757.266 I slot print_timing: id  0 | task 12351 | n_decoded =   1134, tg =  28.64 t/s, tg_3s =  28.56 t/s
8.08.765.978 I slot print_timing: id  0 | task 12351 | n_decoded =   1215, tg =  28.52 t/s, tg_3s =  26.92 t/s
8.11.777.502 I slot print_timing: id  0 | task 12351 | n_decoded =   1301, tg =  28.52 t/s, tg_3s =  28.56 t/s
8.14.793.003 I slot print_timing: id  0 | task 12351 | n_decoded =   1387, tg =  28.52 t/s, tg_3s =  28.52 t/s
8.17.817.296 I slot print_timing: id  0 | task 12351 | n_decoded =   1473, tg =  28.52 t/s, tg_3s =  28.44 t/s
8.20.833.502 I slot print_timing: id  0 | task 12351 | n_decoded =   1559, tg =  28.52 t/s, tg_3s =  28.51 t/s
8.23.849.373 I slot print_timing: id  0 | task 12351 | n_decoded =   1645, tg =  28.52 t/s, tg_3s =  28.52 t/s
8.26.872.401 I slot print_timing: id  0 | task 12351 | n_decoded =   1731, tg =  28.51 t/s, tg_3s =  28.45 t/s
8.29.886.664 I slot print_timing: id  0 | task 12351 | n_decoded =   1817, tg =  28.51 t/s, tg_3s =  28.53 t/s
8.32.903.190 I slot print_timing: id  0 | task 12351 | n_decoded =   1903, tg =  28.51 t/s, tg_3s =  28.51 t/s
8.35.930.866 I slot print_timing: id  0 | task 12351 | n_decoded =   1989, tg =  28.51 t/s, tg_3s =  28.40 t/s
8.38.952.392 I slot print_timing: id  0 | task 12351 | n_decoded =   2075, tg =  28.51 t/s, tg_3s =  28.46 t/s
8.41.974.057 I slot print_timing: id  0 | task 12351 | n_decoded =   2161, tg =  28.50 t/s, tg_3s =  28.46 t/s
8.45.001.587 I slot print_timing: id  0 | task 12351 | n_decoded =   2247, tg =  28.50 t/s, tg_3s =  28.41 t/s
8.48.021.279 I slot print_timing: id  0 | task 12351 | n_decoded =   2333, tg =  28.50 t/s, tg_3s =  28.48 t/s
8.51.041.328 I slot print_timing: id  0 | task 12351 | n_decoded =   2419, tg =  28.50 t/s, tg_3s =  28.48 t/s
8.54.069.819 I slot print_timing: id  0 | task 12351 | n_decoded =   2505, tg =  28.50 t/s, tg_3s =  28.40 t/s
8.57.091.979 I slot print_timing: id  0 | task 12351 | n_decoded =   2591, tg =  28.49 t/s, tg_3s =  28.46 t/s
9.00.114.793 I slot print_timing: id  0 | task 12351 | n_decoded =   2677, tg =  28.49 t/s, tg_3s =  28.45 t/s
9.03.144.256 I slot print_timing: id  0 | task 12351 | n_decoded =   2763, tg =  28.49 t/s, tg_3s =  28.39 t/s
9.06.168.990 I slot print_timing: id  0 | task 12351 | n_decoded =   2849, tg =  28.49 t/s, tg_3s =  28.43 t/s
9.09.193.179 I slot print_timing: id  0 | task 12351 | n_decoded =   2935, tg =  28.49 t/s, tg_3s =  28.44 t/s
9.12.220.516 I slot print_timing: id  0 | task 12351 | n_decoded =   3021, tg =  28.48 t/s, tg_3s =  28.41 t/s
9.14.009.877 I slot print_timing: id  0 | task 12351 | prompt eval time =     262.99 ms /    62 tokens (    4.24 ms per token,   235.75 tokens per second)
9.14.009.880 I slot print_timing: id  0 | task 12351 |        eval time =  107847.60 ms /  3072 tokens (   35.11 ms per token,    28.48 tokens per second)
9.14.009.880 I slot print_timing: id  0 | task 12351 |       total time =  108110.59 ms /  3134 tokens
9.14.009.881 I slot print_timing: id  0 | task 12351 |    graphs reused =      15341
9.14.009.962 I slot      release: id  0 | task 12351 | stop processing: n_tokens = 3175, truncated = 0
9.14.031.625 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.395 (> 0.100 thold), f_keep = 0.014
9.14.424.793 I slot launch_slot_: id  0 | task 15425 | processing task, is_child = 0
9.14.432.263 W slot   operator(): id  0 | task 15425 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
9.14.522.828 W slot   operator(): id  0 | task 15425 | created context checkpoint 4 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
9.14.665.933 W slot   operator(): id  0 | task 15425 | created context checkpoint 5 of 32 (pos_min = 109, pos_max = 109, n_tokens = 110, size = 149.626 MiB)
9.18.150.175 I slot print_timing: id  0 | task 15425 | n_decoded =    100, tg =  29.09 t/s, tg_3s =  29.09 t/s
9.21.178.024 I slot print_timing: id  0 | task 15425 | n_decoded =    187, tg =  28.92 t/s, tg_3s =  28.73 t/s
9.24.201.717 I slot print_timing: id  0 | task 15425 | n_decoded =    274, tg =  28.87 t/s, tg_3s =  28.77 t/s
9.27.224.597 I slot print_timing: id  0 | task 15425 | n_decoded =    361, tg =  28.85 t/s, tg_3s =  28.78 t/s
9.30.259.002 I slot print_timing: id  0 | task 15425 | n_decoded =    448, tg =  28.82 t/s, tg_3s =  28.67 t/s
9.33.286.699 I slot print_timing: id  0 | task 15425 | n_decoded =    535, tg =  28.80 t/s, tg_3s =  28.73 t/s
9.36.316.203 I slot print_timing: id  0 | task 15425 | n_decoded =    622, tg =  28.79 t/s, tg_3s =  28.72 t/s
9.39.321.509 I slot print_timing: id  0 | task 15425 | n_decoded =    708, tg =  28.77 t/s, tg_3s =  28.62 t/s
9.42.355.158 I slot print_timing: id  0 | task 15425 | n_decoded =    795, tg =  28.76 t/s, tg_3s =  28.68 t/s
9.45.358.115 I slot print_timing: id  0 | task 15425 | n_decoded =    880, tg =  28.72 t/s, tg_3s =  28.31 t/s
9.48.365.248 I slot print_timing: id  0 | task 15425 | n_decoded =    966, tg =  28.70 t/s, tg_3s =  28.60 t/s
9.51.366.787 I slot print_timing: id  0 | task 15425 | n_decoded =   1052, tg =  28.70 t/s, tg_3s =  28.65 t/s
9.54.368.679 I slot print_timing: id  0 | task 15425 | n_decoded =   1138, tg =  28.70 t/s, tg_3s =  28.65 t/s
9.57.384.061 I slot print_timing: id  0 | task 15425 | n_decoded =   1224, tg =  28.68 t/s, tg_3s =  28.52 t/s
10.00.391.394 I slot print_timing: id  0 | task 15425 | n_decoded =   1310, tg =  28.68 t/s, tg_3s =  28.60 t/s
10.03.398.293 I slot print_timing: id  0 | task 15425 | n_decoded =   1396, tg =  28.67 t/s, tg_3s =  28.60 t/s
10.06.412.107 I slot print_timing: id  0 | task 15425 | n_decoded =   1482, tg =  28.67 t/s, tg_3s =  28.54 t/s
10.09.419.668 I slot print_timing: id  0 | task 15425 | n_decoded =   1568, tg =  28.66 t/s, tg_3s =  28.59 t/s
10.12.427.862 I slot print_timing: id  0 | task 15425 | n_decoded =   1654, tg =  28.66 t/s, tg_3s =  28.59 t/s
10.15.443.035 I slot print_timing: id  0 | task 15425 | n_decoded =   1740, tg =  28.65 t/s, tg_3s =  28.52 t/s
10.18.452.336 I slot print_timing: id  0 | task 15425 | n_decoded =   1826, tg =  28.65 t/s, tg_3s =  28.58 t/s
10.21.463.197 I slot print_timing: id  0 | task 15425 | n_decoded =   1912, tg =  28.64 t/s, tg_3s =  28.56 t/s
10.24.482.614 I slot print_timing: id  0 | task 15425 | n_decoded =   1998, tg =  28.64 t/s, tg_3s =  28.48 t/s
10.27.496.797 I slot print_timing: id  0 | task 15425 | n_decoded =   2084, tg =  28.63 t/s, tg_3s =  28.53 t/s
10.30.510.267 I slot print_timing: id  0 | task 15425 | n_decoded =   2170, tg =  28.63 t/s, tg_3s =  28.54 t/s
10.33.532.336 I slot print_timing: id  0 | task 15425 | n_decoded =   2256, tg =  28.62 t/s, tg_3s =  28.46 t/s
10.36.547.605 I slot print_timing: id  0 | task 15425 | n_decoded =   2342, tg =  28.62 t/s, tg_3s =  28.52 t/s
10.39.562.478 I slot print_timing: id  0 | task 15425 | n_decoded =   2428, tg =  28.62 t/s, tg_3s =  28.53 t/s
10.42.582.702 I slot print_timing: id  0 | task 15425 | n_decoded =   2514, tg =  28.61 t/s, tg_3s =  28.47 t/s
10.45.595.787 I slot print_timing: id  0 | task 15425 | n_decoded =   2600, tg =  28.61 t/s, tg_3s =  28.54 t/s
10.48.610.258 I slot print_timing: id  0 | task 15425 | n_decoded =   2686, tg =  28.61 t/s, tg_3s =  28.53 t/s
10.51.639.497 I slot print_timing: id  0 | task 15425 | n_decoded =   2772, tg =  28.60 t/s, tg_3s =  28.39 t/s
10.54.659.724 I slot print_timing: id  0 | task 15425 | n_decoded =   2858, tg =  28.60 t/s, tg_3s =  28.47 t/s
10.57.681.385 I slot print_timing: id  0 | task 15425 | n_decoded =   2944, tg =  28.59 t/s, tg_3s =  28.46 t/s
11.00.711.402 I slot print_timing: id  0 | task 15425 | n_decoded =   3030, tg =  28.59 t/s, tg_3s =  28.38 t/s
11.02.187.766 I slot print_timing: id  0 | task 15425 | prompt eval time =     287.60 ms /    72 tokens (    3.99 ms per token,   250.34 tokens per second)
11.02.187.769 I slot print_timing: id  0 | task 15425 |        eval time =  107475.33 ms /  3072 tokens (   34.99 ms per token,    28.58 tokens per second)
11.02.187.770 I slot print_timing: id  0 | task 15425 |       total time =  107762.94 ms /  3144 tokens
11.02.187.771 I slot print_timing: id  0 | task 15425 |    graphs reused =      18399
11.02.188.001 I slot      release: id  0 | task 15425 | stop processing: n_tokens = 3185, truncated = 0
11.02.201.222 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.500 (> 0.100 thold), f_keep = 0.014
11.02.678.005 I slot launch_slot_: id  0 | task 18499 | processing task, is_child = 0
11.02.685.510 W slot   operator(): id  0 | task 18499 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
11.02.772.904 W slot   operator(): id  0 | task 18499 | created context checkpoint 5 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
11.02.887.591 W slot   operator(): id  0 | task 18499 | created context checkpoint 6 of 32 (pos_min = 85, pos_max = 85, n_tokens = 86, size = 149.626 MiB)
11.06.646.478 I slot print_timing: id  0 | task 18499 | n_decoded =    100, tg =  26.94 t/s, tg_3s =  26.94 t/s
11.09.655.051 I slot print_timing: id  0 | task 18499 | n_decoded =    185, tg =  27.53 t/s, tg_3s =  28.25 t/s
11.12.681.996 I slot print_timing: id  0 | task 18499 | n_decoded =    272, tg =  27.91 t/s, tg_3s =  28.74 t/s
11.15.711.470 I slot print_timing: id  0 | task 18499 | n_decoded =    359, tg =  28.10 t/s, tg_3s =  28.72 t/s
11.18.714.405 I slot print_timing: id  0 | task 18499 | n_decoded =    445, tg =  28.20 t/s, tg_3s =  28.64 t/s
11.21.746.579 I slot print_timing: id  0 | task 18499 | n_decoded =    532, tg =  28.28 t/s, tg_3s =  28.69 t/s
11.24.779.456 I slot print_timing: id  0 | task 18499 | n_decoded =    619, tg =  28.34 t/s, tg_3s =  28.69 t/s
11.27.788.772 I slot print_timing: id  0 | task 18499 | n_decoded =    705, tg =  28.37 t/s, tg_3s =  28.58 t/s
11.30.811.710 I slot print_timing: id  0 | task 18499 | n_decoded =    791, tg =  28.37 t/s, tg_3s =  28.45 t/s
11.33.813.662 I slot print_timing: id  0 | task 18499 | n_decoded =    877, tg =  28.40 t/s, tg_3s =  28.65 t/s
11.36.827.403 I slot print_timing: id  0 | task 18499 | n_decoded =    963, tg =  28.41 t/s, tg_3s =  28.54 t/s
11.39.832.013 I slot print_timing: id  0 | task 18499 | n_decoded =   1049, tg =  28.43 t/s, tg_3s =  28.62 t/s
11.42.865.484 I slot print_timing: id  0 | task 18499 | n_decoded =   1136, tg =  28.45 t/s, tg_3s =  28.68 t/s
11.45.875.131 I slot print_timing: id  0 | task 18499 | n_decoded =   1222, tg =  28.46 t/s, tg_3s =  28.57 t/s
11.48.881.062 I slot print_timing: id  0 | task 18499 | n_decoded =   1308, tg =  28.47 t/s, tg_3s =  28.61 t/s
11.51.886.799 I slot print_timing: id  0 | task 18499 | n_decoded =   1394, tg =  28.48 t/s, tg_3s =  28.61 t/s
11.54.900.959 I slot print_timing: id  0 | task 18499 | n_decoded =   1480, tg =  28.48 t/s, tg_3s =  28.53 t/s
11.57.914.422 I slot print_timing: id  0 | task 18499 | n_decoded =   1566, tg =  28.48 t/s, tg_3s =  28.54 t/s
12.00.925.199 I slot print_timing: id  0 | task 18499 | n_decoded =   1652, tg =  28.49 t/s, tg_3s =  28.56 t/s
12.03.952.056 I slot print_timing: id  0 | task 18499 | n_decoded =   1738, tg =  28.48 t/s, tg_3s =  28.41 t/s
12.06.966.674 I slot print_timing: id  0 | task 18499 | n_decoded =   1815, tg =  28.35 t/s, tg_3s =  25.54 t/s
12.09.979.429 I slot print_timing: id  0 | task 18499 | n_decoded =   1899, tg =  28.32 t/s, tg_3s =  27.88 t/s
12.12.988.427 I slot print_timing: id  0 | task 18499 | n_decoded =   1983, tg =  28.31 t/s, tg_3s =  27.92 t/s
12.16.008.997 I slot print_timing: id  0 | task 18499 | n_decoded =   2068, tg =  28.30 t/s, tg_3s =  28.14 t/s
12.19.037.758 I slot print_timing: id  0 | task 18499 | n_decoded =   2153, tg =  28.29 t/s, tg_3s =  28.06 t/s
12.22.045.718 I slot print_timing: id  0 | task 18499 | n_decoded =   2237, tg =  28.28 t/s, tg_3s =  27.93 t/s
12.25.065.003 I slot print_timing: id  0 | task 18499 | n_decoded =   2322, tg =  28.27 t/s, tg_3s =  28.15 t/s
12.28.088.609 I slot print_timing: id  0 | task 18499 | n_decoded =   2407, tg =  28.27 t/s, tg_3s =  28.11 t/s
12.31.093.703 I slot print_timing: id  0 | task 18499 | n_decoded =   2491, tg =  28.26 t/s, tg_3s =  27.95 t/s
12.34.118.802 I slot print_timing: id  0 | task 18499 | n_decoded =   2576, tg =  28.25 t/s, tg_3s =  28.10 t/s
12.37.140.650 I slot print_timing: id  0 | task 18499 | n_decoded =   2661, tg =  28.25 t/s, tg_3s =  28.13 t/s
12.40.146.763 I slot print_timing: id  0 | task 18499 | n_decoded =   2745, tg =  28.24 t/s, tg_3s =  27.94 t/s
12.43.180.287 I slot print_timing: id  0 | task 18499 | n_decoded =   2830, tg =  28.23 t/s, tg_3s =  28.02 t/s
12.46.205.854 I slot print_timing: id  0 | task 18499 | n_decoded =   2915, tg =  28.23 t/s, tg_3s =  28.09 t/s
12.49.212.576 I slot print_timing: id  0 | task 18499 | n_decoded =   2999, tg =  28.22 t/s, tg_3s =  27.94 t/s
12.51.822.745 I slot print_timing: id  0 | task 18499 | prompt eval time =     256.80 ms /    48 tokens (    5.35 ms per token,   186.92 tokens per second)
12.51.822.749 I slot print_timing: id  0 | task 18499 |        eval time =  108887.90 ms /  3072 tokens (   35.45 ms per token,    28.21 tokens per second)
12.51.822.750 I slot print_timing: id  0 | task 18499 |       total time =  109144.71 ms /  3120 tokens
12.51.822.750 I slot print_timing: id  0 | task 18499 |    graphs reused =      21457
12.51.822.857 I slot      release: id  0 | task 18499 | stop processing: n_tokens = 3161, truncated = 0
12.51.842.783 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.413 (> 0.100 thold), f_keep = 0.014
12.52.377.464 I slot launch_slot_: id  0 | task 21573 | processing task, is_child = 0
12.52.385.009 W slot   operator(): id  0 | task 21573 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
12.52.469.425 W slot   operator(): id  0 | task 21573 | created context checkpoint 6 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
12.52.622.937 W slot   operator(): id  0 | task 21573 | created context checkpoint 7 of 32 (pos_min = 104, pos_max = 104, n_tokens = 105, size = 149.626 MiB)
12.56.158.163 I slot print_timing: id  0 | task 21573 | n_decoded =    100, tg =  28.67 t/s, tg_3s =  28.67 t/s
12.59.170.689 I slot print_timing: id  0 | task 21573 | n_decoded =    185, tg =  28.46 t/s, tg_3s =  28.22 t/s
13.02.183.232 I slot print_timing: id  0 | task 21573 | n_decoded =    270, tg =  28.38 t/s, tg_3s =  28.22 t/s
13.05.218.420 I slot print_timing: id  0 | task 21573 | n_decoded =    356, tg =  28.37 t/s, tg_3s =  28.33 t/s
13.08.233.564 I slot print_timing: id  0 | task 21573 | n_decoded =    441, tg =  28.33 t/s, tg_3s =  28.19 t/s
13.11.251.963 I slot print_timing: id  0 | task 21573 | n_decoded =    526, tg =  28.31 t/s, tg_3s =  28.16 t/s
13.14.259.678 I slot print_timing: id  0 | task 21573 | n_decoded =    611, tg =  28.30 t/s, tg_3s =  28.26 t/s
13.17.270.216 I slot print_timing: id  0 | task 21573 | n_decoded =    696, tg =  28.29 t/s, tg_3s =  28.23 t/s
13.20.291.810 I slot print_timing: id  0 | task 21573 | n_decoded =    781, tg =  28.27 t/s, tg_3s =  28.13 t/s
13.23.310.227 I slot print_timing: id  0 | task 21573 | n_decoded =    866, tg =  28.26 t/s, tg_3s =  28.16 t/s
13.26.325.870 I slot print_timing: id  0 | task 21573 | n_decoded =    951, tg =  28.26 t/s, tg_3s =  28.19 t/s
13.29.343.879 I slot print_timing: id  0 | task 21573 | n_decoded =   1036, tg =  28.25 t/s, tg_3s =  28.16 t/s
13.32.368.265 I slot print_timing: id  0 | task 21573 | n_decoded =   1121, tg =  28.24 t/s, tg_3s =  28.10 t/s
13.35.393.130 I slot print_timing: id  0 | task 21573 | n_decoded =   1206, tg =  28.23 t/s, tg_3s =  28.10 t/s
13.38.414.207 I slot print_timing: id  0 | task 21573 | n_decoded =   1291, tg =  28.22 t/s, tg_3s =  28.14 t/s
13.41.446.761 I slot print_timing: id  0 | task 21573 | n_decoded =   1376, tg =  28.21 t/s, tg_3s =  28.03 t/s
13.44.476.065 I slot print_timing: id  0 | task 21573 | n_decoded =   1461, tg =  28.20 t/s, tg_3s =  28.06 t/s
13.47.490.640 I slot print_timing: id  0 | task 21573 | n_decoded =   1546, tg =  28.20 t/s, tg_3s =  28.20 t/s
13.50.520.309 I slot print_timing: id  0 | task 21573 | n_decoded =   1631, tg =  28.19 t/s, tg_3s =  28.06 t/s
13.53.555.324 I slot print_timing: id  0 | task 21573 | n_decoded =   1716, tg =  28.18 t/s, tg_3s =  28.01 t/s
13.56.573.586 I slot print_timing: id  0 | task 21573 | n_decoded =   1801, tg =  28.18 t/s, tg_3s =  28.16 t/s
13.59.599.523 I slot print_timing: id  0 | task 21573 | n_decoded =   1886, tg =  28.18 t/s, tg_3s =  28.09 t/s
14.02.602.270 I slot print_timing: id  0 | task 21573 | n_decoded =   1962, tg =  28.06 t/s, tg_3s =  25.31 t/s
14.05.626.485 I slot print_timing: id  0 | task 21573 | n_decoded =   2047, tg =  28.06 t/s, tg_3s =  28.11 t/s
14.08.641.057 I slot print_timing: id  0 | task 21573 | n_decoded =   2127, tg =  28.00 t/s, tg_3s =  26.54 t/s
14.11.645.334 I slot print_timing: id  0 | task 21573 | n_decoded =   2208, tg =  27.96 t/s, tg_3s =  26.96 t/s
14.14.673.244 I slot print_timing: id  0 | task 21573 | n_decoded =   2293, tg =  27.96 t/s, tg_3s =  28.07 t/s
14.17.695.427 I slot print_timing: id  0 | task 21573 | n_decoded =   2378, tg =  27.97 t/s, tg_3s =  28.13 t/s
14.20.702.636 I slot print_timing: id  0 | task 21573 | n_decoded =   2462, tg =  27.97 t/s, tg_3s =  27.93 t/s
14.23.703.058 I slot print_timing: id  0 | task 21573 | n_decoded =   2546, tg =  27.97 t/s, tg_3s =  28.00 t/s
14.26.731.532 I slot print_timing: id  0 | task 21573 | n_decoded =   2631, tg =  27.97 t/s, tg_3s =  28.07 t/s
14.29.734.170 I slot print_timing: id  0 | task 21573 | n_decoded =   2715, tg =  27.97 t/s, tg_3s =  27.98 t/s
14.32.739.470 I slot print_timing: id  0 | task 21573 | n_decoded =   2799, tg =  27.97 t/s, tg_3s =  27.95 t/s
14.35.769.774 I slot print_timing: id  0 | task 21573 | n_decoded =   2884, tg =  27.97 t/s, tg_3s =  28.05 t/s
14.38.804.609 I slot print_timing: id  0 | task 21573 | n_decoded =   2969, tg =  27.97 t/s, tg_3s =  28.01 t/s
14.41.807.638 I slot print_timing: id  0 | task 21573 | n_decoded =   3053, tg =  27.97 t/s, tg_3s =  27.97 t/s
14.42.486.806 I slot print_timing: id  0 | task 21573 | prompt eval time =     292.17 ms /    67 tokens (    4.36 ms per token,   229.32 tokens per second)
14.42.486.810 I slot print_timing: id  0 | task 21573 |        eval time =  109817.14 ms /  3072 tokens (   35.75 ms per token,    27.97 tokens per second)
14.42.486.810 I slot print_timing: id  0 | task 21573 |       total time =  110109.31 ms /  3139 tokens
14.42.486.811 I slot print_timing: id  0 | task 21573 |    graphs reused =      24515
14.42.486.930 I slot      release: id  0 | task 21573 | stop processing: n_tokens = 3180, truncated = 0
14.42.507.091 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.421 (> 0.100 thold), f_keep = 0.014
14.43.084.750 I slot launch_slot_: id  0 | task 24647 | processing task, is_child = 0
14.43.092.147 W slot   operator(): id  0 | task 24647 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
14.43.174.669 W slot   operator(): id  0 | task 24647 | created context checkpoint 7 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
14.43.321.916 W slot   operator(): id  0 | task 24647 | created context checkpoint 8 of 32 (pos_min = 102, pos_max = 102, n_tokens = 103, size = 149.626 MiB)
14.46.857.178 I slot print_timing: id  0 | task 24647 | n_decoded =    100, tg =  28.67 t/s, tg_3s =  28.67 t/s
14.49.870.698 I slot print_timing: id  0 | task 24647 | n_decoded =    185, tg =  28.45 t/s, tg_3s =  28.21 t/s
14.52.885.611 I slot print_timing: id  0 | task 24647 | n_decoded =    270, tg =  28.37 t/s, tg_3s =  28.19 t/s
14.55.886.470 I slot print_timing: id  0 | task 24647 | n_decoded =    355, tg =  28.36 t/s, tg_3s =  28.33 t/s
14.58.893.911 I slot print_timing: id  0 | task 24647 | n_decoded =    440, tg =  28.34 t/s, tg_3s =  28.26 t/s
15.01.910.740 I slot print_timing: id  0 | task 24647 | n_decoded =    525, tg =  28.31 t/s, tg_3s =  28.18 t/s
15.04.923.856 I slot print_timing: id  0 | task 24647 | n_decoded =    610, tg =  28.30 t/s, tg_3s =  28.21 t/s
15.07.940.942 I slot print_timing: id  0 | task 24647 | n_decoded =    695, tg =  28.28 t/s, tg_3s =  28.17 t/s
15.10.962.282 I slot print_timing: id  0 | task 24647 | n_decoded =    780, tg =  28.27 t/s, tg_3s =  28.13 t/s
15.13.985.610 I slot print_timing: id  0 | task 24647 | n_decoded =    865, tg =  28.25 t/s, tg_3s =  28.11 t/s
15.17.005.191 I slot print_timing: id  0 | task 24647 | n_decoded =    950, tg =  28.24 t/s, tg_3s =  28.15 t/s
15.20.024.670 I slot print_timing: id  0 | task 24647 | n_decoded =   1035, tg =  28.24 t/s, tg_3s =  28.15 t/s
15.23.051.207 I slot print_timing: id  0 | task 24647 | n_decoded =   1120, tg =  28.22 t/s, tg_3s =  28.08 t/s
15.26.076.788 I slot print_timing: id  0 | task 24647 | n_decoded =   1205, tg =  28.21 t/s, tg_3s =  28.09 t/s
15.29.098.433 I slot print_timing: id  0 | task 24647 | n_decoded =   1290, tg =  28.21 t/s, tg_3s =  28.13 t/s
15.32.131.058 I slot print_timing: id  0 | task 24647 | n_decoded =   1375, tg =  28.20 t/s, tg_3s =  28.03 t/s
15.35.164.331 I slot print_timing: id  0 | task 24647 | n_decoded =   1460, tg =  28.19 t/s, tg_3s =  28.02 t/s
15.38.182.044 I slot print_timing: id  0 | task 24647 | n_decoded =   1545, tg =  28.19 t/s, tg_3s =  28.17 t/s
15.41.210.431 I slot print_timing: id  0 | task 24647 | n_decoded =   1630, tg =  28.18 t/s, tg_3s =  28.07 t/s
15.44.213.937 I slot print_timing: id  0 | task 24647 | n_decoded =   1714, tg =  28.17 t/s, tg_3s =  27.97 t/s
15.47.231.821 I slot print_timing: id  0 | task 24647 | n_decoded =   1799, tg =  28.17 t/s, tg_3s =  28.17 t/s
15.50.256.346 I slot print_timing: id  0 | task 24647 | n_decoded =   1884, tg =  28.17 t/s, tg_3s =  28.10 t/s
15.53.263.110 I slot print_timing: id  0 | task 24647 | n_decoded =   1968, tg =  28.16 t/s, tg_3s =  27.94 t/s
15.56.288.452 I slot print_timing: id  0 | task 24647 | n_decoded =   2053, tg =  28.15 t/s, tg_3s =  28.10 t/s
15.59.312.081 I slot print_timing: id  0 | task 24647 | n_decoded =   2138, tg =  28.15 t/s, tg_3s =  28.11 t/s
16.02.335.598 I slot print_timing: id  0 | task 24647 | n_decoded =   2222, tg =  28.14 t/s, tg_3s =  27.78 t/s
16.05.369.801 I slot print_timing: id  0 | task 24647 | n_decoded =   2307, tg =  28.13 t/s, tg_3s =  28.01 t/s
16.08.399.579 I slot print_timing: id  0 | task 24647 | n_decoded =   2392, tg =  28.13 t/s, tg_3s =  28.05 t/s
16.11.420.599 I slot print_timing: id  0 | task 24647 | n_decoded =   2476, tg =  28.12 t/s, tg_3s =  27.81 t/s
16.14.434.431 I slot print_timing: id  0 | task 24647 | n_decoded =   2560, tg =  28.11 t/s, tg_3s =  27.87 t/s
16.17.465.541 I slot print_timing: id  0 | task 24647 | n_decoded =   2645, tg =  28.11 t/s, tg_3s =  28.04 t/s
16.20.472.748 I slot print_timing: id  0 | task 24647 | n_decoded =   2729, tg =  28.10 t/s, tg_3s =  27.93 t/s
16.23.474.837 I slot print_timing: id  0 | task 24647 | n_decoded =   2813, tg =  28.10 t/s, tg_3s =  27.98 t/s
16.26.507.406 I slot print_timing: id  0 | task 24647 | n_decoded =   2898, tg =  28.10 t/s, tg_3s =  28.03 t/s
16.29.517.154 I slot print_timing: id  0 | task 24647 | n_decoded =   2982, tg =  28.09 t/s, tg_3s =  27.91 t/s
16.32.520.502 I slot print_timing: id  0 | task 24647 | n_decoded =   3066, tg =  28.09 t/s, tg_3s =  27.97 t/s
16.32.734.556 I slot print_timing: id  0 | task 24647 | prompt eval time =     284.00 ms /    65 tokens (    4.37 ms per token,   228.88 tokens per second)
