0.00.141.244 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.142.424 W srv  llama_server: -----------------
0.00.142.426 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.142.426 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.142.426 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.142.426 W srv  llama_server: -----------------
0.00.144.104 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
0.06.023.807 W llama_init_from_model: turbo/VBR KV cache requires flash attention — enabling automatically
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
0.06.285.336 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.06.285.361 W no implementations specified for speculative decoding
0.06.285.365 W no implementations specified for speculative decoding
0.06.285.365 W no implementations specified for speculative decoding
0.06.285.365 W no implementations specified for speculative decoding
0.06.302.502 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.302.544 I srv  llama_server: model loaded
0.06.302.548 I srv  llama_server: listening on http://127.0.0.1:8080
0.11.047.272 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
7.53.659.721 I slot print_timing: id  0 | task 12351 | n_decoded =    621, tg =  28.76 t/s, tg_3s =  28.69 t/s
7.56.665.806 I slot print_timing: id  0 | task 12351 | n_decoded =    707, tg =  28.74 t/s, tg_3s =  28.61 t/s
7.59.668.447 I slot print_timing: id  0 | task 12351 | n_decoded =    793, tg =  28.73 t/s, tg_3s =  28.64 t/s
8.02.670.001 I slot print_timing: id  0 | task 12351 | n_decoded =    879, tg =  28.72 t/s, tg_3s =  28.65 t/s
8.05.678.180 I slot print_timing: id  0 | task 12351 | n_decoded =    965, tg =  28.71 t/s, tg_3s =  28.59 t/s
8.08.680.653 I slot print_timing: id  0 | task 12351 | n_decoded =   1051, tg =  28.71 t/s, tg_3s =  28.64 t/s
8.11.682.878 I slot print_timing: id  0 | task 12351 | n_decoded =   1137, tg =  28.70 t/s, tg_3s =  28.65 t/s
8.14.694.792 I slot print_timing: id  0 | task 12351 | n_decoded =   1223, tg =  28.69 t/s, tg_3s =  28.55 t/s
8.17.702.629 I slot print_timing: id  0 | task 12351 | n_decoded =   1309, tg =  28.68 t/s, tg_3s =  28.59 t/s
8.20.709.341 I slot print_timing: id  0 | task 12351 | n_decoded =   1395, tg =  28.68 t/s, tg_3s =  28.60 t/s
8.23.724.861 I slot print_timing: id  0 | task 12351 | n_decoded =   1481, tg =  28.67 t/s, tg_3s =  28.52 t/s
8.26.731.956 I slot print_timing: id  0 | task 12351 | n_decoded =   1567, tg =  28.67 t/s, tg_3s =  28.60 t/s
8.29.739.468 I slot print_timing: id  0 | task 12351 | n_decoded =   1653, tg =  28.66 t/s, tg_3s =  28.60 t/s
8.32.756.069 I slot print_timing: id  0 | task 12351 | n_decoded =   1739, tg =  28.65 t/s, tg_3s =  28.51 t/s
8.35.764.128 I slot print_timing: id  0 | task 12351 | n_decoded =   1825, tg =  28.65 t/s, tg_3s =  28.59 t/s
8.38.771.244 I slot print_timing: id  0 | task 12351 | n_decoded =   1911, tg =  28.65 t/s, tg_3s =  28.60 t/s
8.41.788.169 I slot print_timing: id  0 | task 12351 | n_decoded =   1997, tg =  28.64 t/s, tg_3s =  28.51 t/s
8.44.799.013 I slot print_timing: id  0 | task 12351 | n_decoded =   2083, tg =  28.64 t/s, tg_3s =  28.56 t/s
8.47.810.437 I slot print_timing: id  0 | task 12351 | n_decoded =   2169, tg =  28.64 t/s, tg_3s =  28.56 t/s
8.50.830.405 I slot print_timing: id  0 | task 12351 | n_decoded =   2255, tg =  28.63 t/s, tg_3s =  28.48 t/s
8.53.842.793 I slot print_timing: id  0 | task 12351 | n_decoded =   2341, tg =  28.63 t/s, tg_3s =  28.55 t/s
8.56.855.716 I slot print_timing: id  0 | task 12351 | n_decoded =   2427, tg =  28.62 t/s, tg_3s =  28.54 t/s
8.59.877.027 I slot print_timing: id  0 | task 12351 | n_decoded =   2513, tg =  28.62 t/s, tg_3s =  28.46 t/s
9.02.889.012 I slot print_timing: id  0 | task 12351 | n_decoded =   2599, tg =  28.62 t/s, tg_3s =  28.55 t/s
9.05.902.149 I slot print_timing: id  0 | task 12351 | n_decoded =   2685, tg =  28.61 t/s, tg_3s =  28.54 t/s
9.08.926.636 I slot print_timing: id  0 | task 12351 | n_decoded =   2771, tg =  28.61 t/s, tg_3s =  28.43 t/s
9.11.944.276 I slot print_timing: id  0 | task 12351 | n_decoded =   2857, tg =  28.61 t/s, tg_3s =  28.50 t/s
9.14.962.494 I slot print_timing: id  0 | task 12351 | n_decoded =   2943, tg =  28.60 t/s, tg_3s =  28.49 t/s
9.17.983.241 I slot print_timing: id  0 | task 12351 | n_decoded =   3029, tg =  28.60 t/s, tg_3s =  28.47 t/s
9.19.489.392 I slot print_timing: id  0 | task 12351 | prompt eval time =     263.68 ms /    62 tokens (    4.25 ms per token,   235.14 tokens per second)
9.19.489.395 I slot print_timing: id  0 | task 12351 |        eval time =  107421.63 ms /  3072 tokens (   34.97 ms per token,    28.60 tokens per second)
9.19.489.396 I slot print_timing: id  0 | task 12351 |       total time =  107685.31 ms /  3134 tokens
9.19.489.396 I slot print_timing: id  0 | task 12351 |    graphs reused =      15341
9.19.489.418 I slot      release: id  0 | task 12351 | stop processing: n_tokens = 3175, truncated = 0
9.19.501.857 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.395 (> 0.100 thold), f_keep = 0.014
9.19.853.988 I slot launch_slot_: id  0 | task 15425 | processing task, is_child = 0
9.19.861.445 W slot   operator(): id  0 | task 15425 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
9.19.941.874 W slot   operator(): id  0 | task 15425 | created context checkpoint 4 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
9.20.086.907 W slot   operator(): id  0 | task 15425 | created context checkpoint 5 of 32 (pos_min = 109, pos_max = 109, n_tokens = 110, size = 149.626 MiB)
9.23.564.954 I slot print_timing: id  0 | task 15425 | n_decoded =    100, tg =  29.15 t/s, tg_3s =  29.15 t/s
9.26.588.862 I slot print_timing: id  0 | task 15425 | n_decoded =    187, tg =  28.97 t/s, tg_3s =  28.77 t/s
9.29.613.286 I slot print_timing: id  0 | task 15425 | n_decoded =    274, tg =  28.91 t/s, tg_3s =  28.77 t/s
9.32.631.983 I slot print_timing: id  0 | task 15425 | n_decoded =    361, tg =  28.89 t/s, tg_3s =  28.82 t/s
9.35.660.591 I slot print_timing: id  0 | task 15425 | n_decoded =    448, tg =  28.85 t/s, tg_3s =  28.73 t/s
9.38.695.065 I slot print_timing: id  0 | task 15425 | n_decoded =    535, tg =  28.82 t/s, tg_3s =  28.67 t/s
9.41.717.001 I slot print_timing: id  0 | task 15425 | n_decoded =    622, tg =  28.82 t/s, tg_3s =  28.79 t/s
9.44.750.705 I slot print_timing: id  0 | task 15425 | n_decoded =    709, tg =  28.80 t/s, tg_3s =  28.68 t/s
9.47.778.279 I slot print_timing: id  0 | task 15425 | n_decoded =    796, tg =  28.79 t/s, tg_3s =  28.74 t/s
9.50.807.407 I slot print_timing: id  0 | task 15425 | n_decoded =    883, tg =  28.79 t/s, tg_3s =  28.72 t/s
9.53.809.994 I slot print_timing: id  0 | task 15425 | n_decoded =    969, tg =  28.77 t/s, tg_3s =  28.64 t/s
9.56.838.668 I slot print_timing: id  0 | task 15425 | n_decoded =   1056, tg =  28.77 t/s, tg_3s =  28.73 t/s
9.59.867.108 I slot print_timing: id  0 | task 15425 | n_decoded =   1143, tg =  28.77 t/s, tg_3s =  28.73 t/s
10.02.872.677 I slot print_timing: id  0 | task 15425 | n_decoded =   1229, tg =  28.76 t/s, tg_3s =  28.61 t/s
10.05.872.962 I slot print_timing: id  0 | task 15425 | n_decoded =   1315, tg =  28.75 t/s, tg_3s =  28.66 t/s
10.08.875.606 I slot print_timing: id  0 | task 15425 | n_decoded =   1401, tg =  28.74 t/s, tg_3s =  28.64 t/s
10.11.882.917 I slot print_timing: id  0 | task 15425 | n_decoded =   1487, tg =  28.74 t/s, tg_3s =  28.60 t/s
10.14.884.392 I slot print_timing: id  0 | task 15425 | n_decoded =   1573, tg =  28.73 t/s, tg_3s =  28.65 t/s
10.17.919.285 I slot print_timing: id  0 | task 15425 | n_decoded =   1660, tg =  28.73 t/s, tg_3s =  28.67 t/s
10.20.927.883 I slot print_timing: id  0 | task 15425 | n_decoded =   1746, tg =  28.72 t/s, tg_3s =  28.58 t/s
10.23.937.351 I slot print_timing: id  0 | task 15425 | n_decoded =   1831, tg =  28.70 t/s, tg_3s =  28.24 t/s
10.26.963.838 I slot print_timing: id  0 | task 15425 | n_decoded =   1914, tg =  28.64 t/s, tg_3s =  27.42 t/s
10.29.977.201 I slot print_timing: id  0 | task 15425 | n_decoded =   2000, tg =  28.64 t/s, tg_3s =  28.54 t/s
10.32.983.291 I slot print_timing: id  0 | task 15425 | n_decoded =   2086, tg =  28.63 t/s, tg_3s =  28.61 t/s
10.35.991.000 I slot print_timing: id  0 | task 15425 | n_decoded =   2172, tg =  28.63 t/s, tg_3s =  28.59 t/s
10.39.005.708 I slot print_timing: id  0 | task 15425 | n_decoded =   2258, tg =  28.63 t/s, tg_3s =  28.53 t/s
10.42.012.155 I slot print_timing: id  0 | task 15425 | n_decoded =   2344, tg =  28.63 t/s, tg_3s =  28.61 t/s
10.45.019.349 I slot print_timing: id  0 | task 15425 | n_decoded =   2430, tg =  28.63 t/s, tg_3s =  28.60 t/s
10.48.032.174 I slot print_timing: id  0 | task 15425 | n_decoded =   2516, tg =  28.62 t/s, tg_3s =  28.54 t/s
10.51.038.636 I slot print_timing: id  0 | task 15425 | n_decoded =   2602, tg =  28.62 t/s, tg_3s =  28.61 t/s
10.54.043.707 I slot print_timing: id  0 | task 15425 | n_decoded =   2688, tg =  28.62 t/s, tg_3s =  28.62 t/s
10.57.061.013 I slot print_timing: id  0 | task 15425 | n_decoded =   2774, tg =  28.62 t/s, tg_3s =  28.50 t/s
11.00.071.939 I slot print_timing: id  0 | task 15425 | n_decoded =   2860, tg =  28.62 t/s, tg_3s =  28.56 t/s
11.03.082.722 I slot print_timing: id  0 | task 15425 | n_decoded =   2946, tg =  28.62 t/s, tg_3s =  28.56 t/s
11.06.101.915 I slot print_timing: id  0 | task 15425 | n_decoded =   3032, tg =  28.61 t/s, tg_3s =  28.48 t/s
11.07.503.371 I slot print_timing: id  0 | task 15425 | prompt eval time =     280.31 ms /    72 tokens (    3.89 ms per token,   256.86 tokens per second)
11.07.503.374 I slot print_timing: id  0 | task 15425 |        eval time =  107369.04 ms /  3072 tokens (   34.95 ms per token,    28.61 tokens per second)
11.07.503.375 I slot print_timing: id  0 | task 15425 |       total time =  107649.35 ms /  3144 tokens
11.07.503.375 I slot print_timing: id  0 | task 15425 |    graphs reused =      18399
11.07.503.560 I slot      release: id  0 | task 15425 | stop processing: n_tokens = 3185, truncated = 0
11.07.523.964 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.500 (> 0.100 thold), f_keep = 0.014
11.07.941.642 I slot launch_slot_: id  0 | task 18499 | processing task, is_child = 0
11.07.949.045 W slot   operator(): id  0 | task 18499 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
11.08.030.520 W slot   operator(): id  0 | task 18499 | created context checkpoint 5 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
11.08.152.169 W slot   operator(): id  0 | task 18499 | created context checkpoint 6 of 32 (pos_min = 85, pos_max = 85, n_tokens = 86, size = 149.626 MiB)
11.11.635.066 I slot print_timing: id  0 | task 18499 | n_decoded =    100, tg =  29.10 t/s, tg_3s =  29.10 t/s
11.14.660.256 I slot print_timing: id  0 | task 18499 | n_decoded =    187, tg =  28.94 t/s, tg_3s =  28.76 t/s
11.17.680.816 I slot print_timing: id  0 | task 18499 | n_decoded =    274, tg =  28.90 t/s, tg_3s =  28.80 t/s
11.20.700.858 I slot print_timing: id  0 | task 18499 | n_decoded =    361, tg =  28.87 t/s, tg_3s =  28.81 t/s
11.23.729.235 I slot print_timing: id  0 | task 18499 | n_decoded =    448, tg =  28.85 t/s, tg_3s =  28.73 t/s
11.26.753.106 I slot print_timing: id  0 | task 18499 | n_decoded =    535, tg =  28.83 t/s, tg_3s =  28.77 t/s
11.29.777.719 I slot print_timing: id  0 | task 18499 | n_decoded =    622, tg =  28.82 t/s, tg_3s =  28.76 t/s
11.32.810.944 I slot print_timing: id  0 | task 18499 | n_decoded =    709, tg =  28.81 t/s, tg_3s =  28.68 t/s
11.35.841.299 I slot print_timing: id  0 | task 18499 | n_decoded =    796, tg =  28.80 t/s, tg_3s =  28.71 t/s
11.38.870.007 I slot print_timing: id  0 | task 18499 | n_decoded =    883, tg =  28.79 t/s, tg_3s =  28.73 t/s
11.41.872.785 I slot print_timing: id  0 | task 18499 | n_decoded =    969, tg =  28.78 t/s, tg_3s =  28.64 t/s
11.44.903.009 I slot print_timing: id  0 | task 18499 | n_decoded =   1056, tg =  28.77 t/s, tg_3s =  28.71 t/s
11.47.934.116 I slot print_timing: id  0 | task 18499 | n_decoded =   1143, tg =  28.76 t/s, tg_3s =  28.70 t/s
11.50.939.017 I slot print_timing: id  0 | task 18499 | n_decoded =   1229, tg =  28.75 t/s, tg_3s =  28.62 t/s
11.53.939.979 I slot print_timing: id  0 | task 18499 | n_decoded =   1315, tg =  28.75 t/s, tg_3s =  28.66 t/s
11.56.974.821 I slot print_timing: id  0 | task 18499 | n_decoded =   1402, tg =  28.74 t/s, tg_3s =  28.67 t/s
11.59.981.913 I slot print_timing: id  0 | task 18499 | n_decoded =   1488, tg =  28.73 t/s, tg_3s =  28.60 t/s
12.02.983.633 I slot print_timing: id  0 | task 18499 | n_decoded =   1574, tg =  28.73 t/s, tg_3s =  28.65 t/s
12.05.987.000 I slot print_timing: id  0 | task 18499 | n_decoded =   1660, tg =  28.73 t/s, tg_3s =  28.63 t/s
12.08.998.998 I slot print_timing: id  0 | task 18499 | n_decoded =   1746, tg =  28.72 t/s, tg_3s =  28.55 t/s
12.12.001.475 I slot print_timing: id  0 | task 18499 | n_decoded =   1832, tg =  28.71 t/s, tg_3s =  28.64 t/s
12.15.003.765 I slot print_timing: id  0 | task 18499 | n_decoded =   1918, tg =  28.71 t/s, tg_3s =  28.64 t/s
12.18.014.207 I slot print_timing: id  0 | task 18499 | n_decoded =   2004, tg =  28.70 t/s, tg_3s =  28.57 t/s
12.21.021.370 I slot print_timing: id  0 | task 18499 | n_decoded =   2090, tg =  28.70 t/s, tg_3s =  28.60 t/s
12.24.028.249 I slot print_timing: id  0 | task 18499 | n_decoded =   2176, tg =  28.70 t/s, tg_3s =  28.60 t/s
12.27.043.290 I slot print_timing: id  0 | task 18499 | n_decoded =   2262, tg =  28.69 t/s, tg_3s =  28.52 t/s
12.30.049.968 I slot print_timing: id  0 | task 18499 | n_decoded =   2348, tg =  28.69 t/s, tg_3s =  28.60 t/s
12.33.058.257 I slot print_timing: id  0 | task 18499 | n_decoded =   2434, tg =  28.68 t/s, tg_3s =  28.59 t/s
12.36.071.332 I slot print_timing: id  0 | task 18499 | n_decoded =   2520, tg =  28.68 t/s, tg_3s =  28.54 t/s
12.39.079.681 I slot print_timing: id  0 | task 18499 | n_decoded =   2606, tg =  28.67 t/s, tg_3s =  28.59 t/s
12.42.086.468 I slot print_timing: id  0 | task 18499 | n_decoded =   2692, tg =  28.67 t/s, tg_3s =  28.60 t/s
12.45.104.813 I slot print_timing: id  0 | task 18499 | n_decoded =   2778, tg =  28.67 t/s, tg_3s =  28.49 t/s
12.48.117.047 I slot print_timing: id  0 | task 18499 | n_decoded =   2864, tg =  28.66 t/s, tg_3s =  28.55 t/s
12.51.128.728 I slot print_timing: id  0 | task 18499 | n_decoded =   2950, tg =  28.66 t/s, tg_3s =  28.56 t/s
12.54.149.062 I slot print_timing: id  0 | task 18499 | n_decoded =   3036, tg =  28.65 t/s, tg_3s =  28.47 t/s
12.55.410.162 I slot print_timing: id  0 | task 18499 | prompt eval time =     256.60 ms /    48 tokens (    5.35 ms per token,   187.06 tokens per second)
12.55.410.166 I slot print_timing: id  0 | task 18499 |        eval time =  107211.88 ms /  3072 tokens (   34.90 ms per token,    28.65 tokens per second)
12.55.410.167 I slot print_timing: id  0 | task 18499 |       total time =  107468.49 ms /  3120 tokens
12.55.410.167 I slot print_timing: id  0 | task 18499 |    graphs reused =      21457
12.55.410.270 I slot      release: id  0 | task 18499 | stop processing: n_tokens = 3161, truncated = 0
12.55.423.171 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.413 (> 0.100 thold), f_keep = 0.014
12.55.904.102 I slot launch_slot_: id  0 | task 21573 | processing task, is_child = 0
12.55.911.491 W slot   operator(): id  0 | task 21573 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
12.55.991.493 W slot   operator(): id  0 | task 21573 | created context checkpoint 6 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
12.56.121.181 W slot   operator(): id  0 | task 21573 | created context checkpoint 7 of 32 (pos_min = 104, pos_max = 104, n_tokens = 105, size = 149.626 MiB)
12.59.602.190 I slot print_timing: id  0 | task 21573 | n_decoded =    100, tg =  29.11 t/s, tg_3s =  29.11 t/s
13.02.627.832 I slot print_timing: id  0 | task 21573 | n_decoded =    187, tg =  28.94 t/s, tg_3s =  28.75 t/s
13.05.650.436 I slot print_timing: id  0 | task 21573 | n_decoded =    274, tg =  28.89 t/s, tg_3s =  28.78 t/s
13.08.674.169 I slot print_timing: id  0 | task 21573 | n_decoded =    361, tg =  28.86 t/s, tg_3s =  28.77 t/s
13.11.707.477 I slot print_timing: id  0 | task 21573 | n_decoded =    448, tg =  28.83 t/s, tg_3s =  28.68 t/s
13.14.734.523 I slot print_timing: id  0 | task 21573 | n_decoded =    535, tg =  28.81 t/s, tg_3s =  28.74 t/s
13.17.763.126 I slot print_timing: id  0 | task 21573 | n_decoded =    622, tg =  28.80 t/s, tg_3s =  28.73 t/s
13.20.765.357 I slot print_timing: id  0 | task 21573 | n_decoded =    708, tg =  28.78 t/s, tg_3s =  28.65 t/s
13.23.798.077 I slot print_timing: id  0 | task 21573 | n_decoded =    795, tg =  28.77 t/s, tg_3s =  28.69 t/s
13.26.829.394 I slot print_timing: id  0 | task 21573 | n_decoded =    882, tg =  28.76 t/s, tg_3s =  28.70 t/s
13.29.832.449 I slot print_timing: id  0 | task 21573 | n_decoded =    968, tg =  28.75 t/s, tg_3s =  28.64 t/s
13.32.865.040 I slot print_timing: id  0 | task 21573 | n_decoded =   1055, tg =  28.75 t/s, tg_3s =  28.69 t/s
13.35.897.397 I slot print_timing: id  0 | task 21573 | n_decoded =   1142, tg =  28.74 t/s, tg_3s =  28.69 t/s
13.38.905.145 I slot print_timing: id  0 | task 21573 | n_decoded =   1228, tg =  28.73 t/s, tg_3s =  28.59 t/s
13.41.907.629 I slot print_timing: id  0 | task 21573 | n_decoded =   1314, tg =  28.73 t/s, tg_3s =  28.64 t/s
13.44.911.131 I slot print_timing: id  0 | task 21573 | n_decoded =   1400, tg =  28.72 t/s, tg_3s =  28.63 t/s
13.47.922.196 I slot print_timing: id  0 | task 21573 | n_decoded =   1486, tg =  28.71 t/s, tg_3s =  28.56 t/s
13.50.925.803 I slot print_timing: id  0 | task 21573 | n_decoded =   1572, tg =  28.71 t/s, tg_3s =  28.63 t/s
13.53.928.793 I slot print_timing: id  0 | task 21573 | n_decoded =   1658, tg =  28.70 t/s, tg_3s =  28.64 t/s
13.56.936.297 I slot print_timing: id  0 | task 21573 | n_decoded =   1744, tg =  28.70 t/s, tg_3s =  28.60 t/s
14.00.190.530 I slot print_timing: id  0 | task 21573 | n_decoded =   1829, tg =  28.57 t/s, tg_3s =  26.12 t/s
14.03.205.110 I slot print_timing: id  0 | task 21573 | n_decoded =   1915, tg =  28.57 t/s, tg_3s =  28.53 t/s
14.06.217.844 I slot print_timing: id  0 | task 21573 | n_decoded =   2001, tg =  28.57 t/s, tg_3s =  28.55 t/s
14.09.226.633 I slot print_timing: id  0 | task 21573 | n_decoded =   2087, tg =  28.57 t/s, tg_3s =  28.58 t/s
14.12.234.599 I slot print_timing: id  0 | task 21573 | n_decoded =   2173, tg =  28.57 t/s, tg_3s =  28.59 t/s
14.15.250.960 I slot print_timing: id  0 | task 21573 | n_decoded =   2259, tg =  28.56 t/s, tg_3s =  28.51 t/s
14.18.260.374 I slot print_timing: id  0 | task 21573 | n_decoded =   2345, tg =  28.57 t/s, tg_3s =  28.58 t/s
14.21.268.406 I slot print_timing: id  0 | task 21573 | n_decoded =   2431, tg =  28.57 t/s, tg_3s =  28.59 t/s
14.24.283.516 I slot print_timing: id  0 | task 21573 | n_decoded =   2517, tg =  28.56 t/s, tg_3s =  28.52 t/s
14.27.291.108 I slot print_timing: id  0 | task 21573 | n_decoded =   2603, tg =  28.57 t/s, tg_3s =  28.59 t/s
14.30.297.257 I slot print_timing: id  0 | task 21573 | n_decoded =   2689, tg =  28.57 t/s, tg_3s =  28.61 t/s
14.33.317.823 I slot print_timing: id  0 | task 21573 | n_decoded =   2775, tg =  28.56 t/s, tg_3s =  28.47 t/s
14.36.330.043 I slot print_timing: id  0 | task 21573 | n_decoded =   2861, tg =  28.56 t/s, tg_3s =  28.55 t/s
14.39.342.897 I slot print_timing: id  0 | task 21573 | n_decoded =   2947, tg =  28.56 t/s, tg_3s =  28.54 t/s
14.42.363.341 I slot print_timing: id  0 | task 21573 | n_decoded =   3033, tg =  28.56 t/s, tg_3s =  28.47 t/s
14.43.730.547 I slot print_timing: id  0 | task 21573 | prompt eval time =     262.97 ms /    67 tokens (    3.92 ms per token,   254.78 tokens per second)
14.43.730.551 I slot print_timing: id  0 | task 21573 |        eval time =  107563.44 ms /  3072 tokens (   35.01 ms per token,    28.56 tokens per second)
14.43.730.551 I slot print_timing: id  0 | task 21573 |       total time =  107826.41 ms /  3139 tokens
14.43.730.552 I slot print_timing: id  0 | task 21573 |    graphs reused =      24515
14.43.730.645 I slot      release: id  0 | task 21573 | stop processing: n_tokens = 3180, truncated = 0
14.43.744.103 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.421 (> 0.100 thold), f_keep = 0.014
14.44.288.078 I slot launch_slot_: id  0 | task 24647 | processing task, is_child = 0
14.44.295.503 W slot   operator(): id  0 | task 24647 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
14.44.376.663 W slot   operator(): id  0 | task 24647 | created context checkpoint 7 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
14.44.502.885 W slot   operator(): id  0 | task 24647 | created context checkpoint 8 of 32 (pos_min = 102, pos_max = 102, n_tokens = 103, size = 149.626 MiB)
14.47.987.488 I slot print_timing: id  0 | task 24647 | n_decoded =    100, tg =  29.08 t/s, tg_3s =  29.08 t/s
14.51.016.832 I slot print_timing: id  0 | task 24647 | n_decoded =    187, tg =  28.91 t/s, tg_3s =  28.72 t/s
14.54.041.059 I slot print_timing: id  0 | task 24647 | n_decoded =    274, tg =  28.87 t/s, tg_3s =  28.77 t/s
14.57.064.833 I slot print_timing: id  0 | task 24647 | n_decoded =    361, tg =  28.84 t/s, tg_3s =  28.77 t/s
15.00.098.567 I slot print_timing: id  0 | task 24647 | n_decoded =    448, tg =  28.81 t/s, tg_3s =  28.68 t/s
15.03.127.688 I slot print_timing: id  0 | task 24647 | n_decoded =    535, tg =  28.80 t/s, tg_3s =  28.72 t/s
15.06.157.248 I slot print_timing: id  0 | task 24647 | n_decoded =    622, tg =  28.79 t/s, tg_3s =  28.72 t/s
15.09.161.455 I slot print_timing: id  0 | task 24647 | n_decoded =    708, tg =  28.77 t/s, tg_3s =  28.63 t/s
15.12.194.767 I slot print_timing: id  0 | task 24647 | n_decoded =    795, tg =  28.76 t/s, tg_3s =  28.68 t/s
15.15.226.723 I slot print_timing: id  0 | task 24647 | n_decoded =    882, tg =  28.75 t/s, tg_3s =  28.69 t/s
15.18.230.634 I slot print_timing: id  0 | task 24647 | n_decoded =    968, tg =  28.74 t/s, tg_3s =  28.63 t/s
15.21.264.168 I slot print_timing: id  0 | task 24647 | n_decoded =   1055, tg =  28.73 t/s, tg_3s =  28.68 t/s
15.24.268.784 I slot print_timing: id  0 | task 24647 | n_decoded =   1141, tg =  28.73 t/s, tg_3s =  28.62 t/s
15.27.274.752 I slot print_timing: id  0 | task 24647 | n_decoded =   1227, tg =  28.72 t/s, tg_3s =  28.61 t/s
15.30.308.729 I slot print_timing: id  0 | task 24647 | n_decoded =   1314, tg =  28.72 t/s, tg_3s =  28.68 t/s
15.33.308.853 I slot print_timing: id  0 | task 24647 | n_decoded =   1400, tg =  28.71 t/s, tg_3s =  28.67 t/s
15.36.315.068 I slot print_timing: id  0 | task 24647 | n_decoded =   1486, tg =  28.71 t/s, tg_3s =  28.61 t/s
15.39.348.297 I slot print_timing: id  0 | task 24647 | n_decoded =   1573, tg =  28.70 t/s, tg_3s =  28.68 t/s
15.42.381.940 I slot print_timing: id  0 | task 24647 | n_decoded =   1660, tg =  28.70 t/s, tg_3s =  28.68 t/s
15.45.388.380 I slot print_timing: id  0 | task 24647 | n_decoded =   1746, tg =  28.70 t/s, tg_3s =  28.61 t/s
15.48.422.379 I slot print_timing: id  0 | task 24647 | n_decoded =   1833, tg =  28.70 t/s, tg_3s =  28.68 t/s
15.51.456.274 I slot print_timing: id  0 | task 24647 | n_decoded =   1920, tg =  28.70 t/s, tg_3s =  28.68 t/s
15.54.469.043 I slot print_timing: id  0 | task 24647 | n_decoded =   2006, tg =  28.69 t/s, tg_3s =  28.55 t/s
15.57.475.512 I slot print_timing: id  0 | task 24647 | n_decoded =   2092, tg =  28.69 t/s, tg_3s =  28.60 t/s
16.00.479.212 I slot print_timing: id  0 | task 24647 | n_decoded =   2178, tg =  28.68 t/s, tg_3s =  28.63 t/s
16.03.491.366 I slot print_timing: id  0 | task 24647 | n_decoded =   2264, tg =  28.68 t/s, tg_3s =  28.55 t/s
16.06.495.475 I slot print_timing: id  0 | task 24647 | n_decoded =   2350, tg =  28.68 t/s, tg_3s =  28.63 t/s
16.09.500.584 I slot print_timing: id  0 | task 24647 | n_decoded =   2436, tg =  28.68 t/s, tg_3s =  28.62 t/s
16.12.511.587 I slot print_timing: id  0 | task 24647 | n_decoded =   2522, tg =  28.67 t/s, tg_3s =  28.56 t/s
16.15.516.522 I slot print_timing: id  0 | task 24647 | n_decoded =   2608, tg =  28.67 t/s, tg_3s =  28.62 t/s
16.18.521.187 I slot print_timing: id  0 | task 24647 | n_decoded =   2694, tg =  28.67 t/s, tg_3s =  28.62 t/s
16.21.537.442 I slot print_timing: id  0 | task 24647 | n_decoded =   2780, tg =  28.66 t/s, tg_3s =  28.51 t/s
16.24.548.485 I slot print_timing: id  0 | task 24647 | n_decoded =   2866, tg =  28.66 t/s, tg_3s =  28.56 t/s
16.27.558.465 I slot print_timing: id  0 | task 24647 | n_decoded =   2952, tg =  28.66 t/s, tg_3s =  28.57 t/s
16.30.578.803 I slot print_timing: id  0 | task 24647 | n_decoded =   3038, tg =  28.65 t/s, tg_3s =  28.47 t/s
16.31.769.637 I slot print_timing: id  0 | task 24647 | prompt eval time =     260.98 ms /    65 tokens (    4.02 ms per token,   249.06 tokens per second)
